판매ID,날짜,채널명,거래처명,대분류,중분류,제품명,색상,원가,단가,수량,할인율,매출금액,매출원가,매출이익
890,2017-11-17,매장,신성무역,컴퓨터,컴퓨터 액세서리,블루투스 노트북 마우스 X305,Grey,"59,640","180,000",1,0.00%,"180,000","59,640","120,360"
891,2017-11-19,매장,동광통상,TV & 비디오,TV,"52"" LCD HDTV X790W",White,"115,020","1,910,640",3,0.00%,"5,731,920","345,060","5,386,860"
892,2017-11-19,온라인,J마켓,TV & 비디오,TV,"32"" LCD HDTV M130",White,"397,584","599,988",5,0.00%,"2,999,940","1,987,920","1,012,020"
893,2017-11-19,매장,ITM,TV & 비디오,TV,"40"" LCD HDTV M690",White,"471,120","1,421,964",2,0.00%,"2,843,928","942,240","1,901,688"
894,2017-11-20,매장,동광통상,TV & 비디오,TV,"52"" LCD HDTV X790W",White,"11,004","1,910,640",3,0.00%,"5,731,920","33,012","5,698,908"
895,2017-11-20,대리점,명성,카메라 & 캠코더,카메라 & 캠코더 액세서리,변환 렌즈 M550,Black,"113,124","246,000",3,0.00%,"738,000","339,372","398,628"
896,2017-11-22,매장,오성통상,카메라 & 캠코더,캠코더,"Trendsetter 1"" 25mm X400",Blue,"397,584","1,200,000",3,0.00%,"3,600,000","1,192,752","2,407,248"
897,2017-11-22,매장,미림 백화점,음반 & 영화,영화 DVD,DVD 12인치 플레이어 휴대용 M400,White,"59,640","215,988",4,0.00%,"863,952","238,560","625,392"
898,2017-11-25,매장,한미전자,휴대폰,스마트 폰,8G 메모리 스마트 폰 M400,White,"148,440","322,800",4,0.00%,"1,291,200","593,760","697,440"
899,2017-11-26,매장,삼화상사,휴대폰,사무용 및 가정용 전화기,디지털 무선 확장 휴대폰 전화 M900,White,"18,204","39,588",8,0.00%,"316,704","145,632","171,072"
900,2017-11-26,매장,신영상사,TV & 비디오,TV,"52"" LCD HDTV X790W",White,"115,020","1,910,640",9,0.00%,"17,195,760","1,035,180","16,160,580"
901,2017-11-27,매장,한미전자,컴퓨터,프로젝트 & 스크린,프로젝트 720p DLP56,Black,"385,728","838,800",10,0.00%,"8,388,000","3,857,280","4,530,720"
902,2017-11-28,매장,태강교역,음반 & 영화,영화 DVD,DVD 12인치 플레이어 휴대용 M400,Silver,"18,288","215,988",9,0.00%,"1,943,892","164,592","1,779,300"
903,2017-11-29,매장,태화상사,오디오,블루투스 헤드폰,블루투스 액티브 헤드폰 E202,Silver,"397,584","402,067",3,0.00%,"1,206,201","1,192,752","13,449"
904,2017-11-30,매장,태강교역,TV & 비디오,TV,"37"" 1080p LCD HDTV M150W",White,"607,020","1,319,988",1,0.00%,"1,319,988","607,020","712,968"
905,2017-11-30,매장,미림 백화점,컴퓨터,컴퓨터 액세서리,대용량 배터리 M800,Grey,"15,396","33,480",1,0.00%,"33,480","15,396","18,084"
906,2017-11-30,매장,삼화상사,오디오,블루투스 헤드폰,무선 송신기와 블루투스 헤드폰 X250,Silver,"99,396","299,988",7,0.00%,"2,099,916","695,772","1,404,144"
907,2017-11-30,매장,신영상사,오디오,블루투스 헤드폰,차세대 스테레오 블루투스 헤드폰 M370,Yellow,"11,004","159,588",10,0.00%,"1,595,880","110,040","1,485,840"
908,2017-11-30,매장,동광통상,컴퓨터,컴퓨터 액세서리,블루투스 노트북 마우스 X305,White,"59,640","180,000",10,0.00%,"1,800,000","596,400","1,203,600"
909,2017-11-30,매장,오성통상,휴대폰,스마트 폰,8G 메모리 스마트 폰 M400,White,"148,440","322,800",1,0.00%,"322,800","148,440","174,360"
910,2017-12-01,매장,신영상사,음반 & 영화,영화 DVD,DVD 9 인치 플레이어 휴대용 M300,White,"196,800","201,524",1,0.00%,"201,524","196,800","4,724"
911,2017-12-01,매장,월드링크,TV & 비디오,TV,"52"" LCD HDTV X790W",White,"115,020","1,910,640",3,0.00%,"5,731,920","345,060","5,386,860"
912,2017-12-02,매장,서주무역,오디오,블루투스 헤드폰,무선 송신기와 블루투스 헤드폰 X250,Silver,"99,396","299,988",5,0.00%,"1,499,940","496,980","1,002,960"
913,2017-12-02,매장,미림상사,휴대폰,스마트 폰,8G 메모리 스마트 폰 M400,White,"148,440","322,800",1,0.00%,"322,800","148,440","174,360"
914,2017-12-02,매장,진흥,컴퓨터,랩탑,노트북12 M2002,Red,"250,836","441,600",9,0.00%,"3,974,400","2,257,524","1,716,876"
915,2017-12-03,매장,서주무역,TV & 비디오,TV,"40"" LCD HDTV M690",White,"471,120","1,421,964",5,0.00%,"7,109,820","2,355,600","4,754,220"
916,2017-12-03,매장,베네디스,컴퓨터,"프린터,스캐너,팩스",잉크젯 PDF 스캐너 M300,Black,"87,600","192,000",10,0.00%,"1,920,000","876,000","1,044,000"
917,2017-12-05,매장,협우상사,오디오,블루투스 헤드폰,무선 송신기와 블루투스 헤드폰 M150,Red,"59,628","179,988",2,0.00%,"359,976","119,256","240,720"
918,2017-12-06,매장,한미전자,TV & 비디오,TV,"52"" LCD HDTV X790W",White,"115,020","1,910,640",2,0.00%,"3,821,280","230,040","3,591,240"
919,2017-12-06,매장,혜성 백화점,휴대폰,사무용 및 가정용 전화기,디지털 무선 확장 휴대폰 전화 M900,White,"18,204","39,588",5,0.00%,"197,940","91,020","106,920"
920,2017-12-07,매장,태화상사,컴퓨터,프로젝트 & 스크린,프로젝트 720p DLP56,Black,"385,728","838,800",8,0.00%,"6,710,400","3,085,824","3,624,576"
921,2017-12-07,매장,동광통상,컴퓨터,랩탑,노트북13.3 M3000,Red,"110,124","456,000",3,0.00%,"1,368,000","330,372","1,037,628"
922,2017-12-08,매장,미림 백화점,카메라 & 캠코더,캠코더,"Trendsetter 1"" 25mm X400",Blue,"397,584","1,200,000",4,0.00%,"4,800,000","1,590,336","3,209,664"
923,2017-12-08,매장,오성통상,휴대폰,스마트 폰,8G 메모리 스마트 폰 M400,White,"148,440","322,800",3,0.00%,"968,400","445,320","523,080"
924,2017-12-08,매장,진흥,TV & 비디오,TV,"52"" LCD HDTV X790W",White,"13,188","1,910,640",3,0.00%,"5,731,920","39,564","5,692,356"
925,2017-12-11,매장,ITM,TV & 비디오,TV,"52"" LCD HDTV X790W",White,"115,020","1,910,640",5,0.00%,"9,553,200","575,100","8,978,100"
926,2017-12-12,매장,대진상사,음반 & 영화,영화 DVD,DVD 55 DVD 저장 바인더 M56,Black,"196,800","206,541",7,0.00%,"1,445,787","1,377,600","68,187"
927,2017-12-15,매장,월드링크,음반 & 영화,영화 DVD,DVD 55 DVD 저장 바인더 M56,Black,"196,800","202,837",10,0.00%,"2,028,370","1,968,000","60,370"
928,2017-12-16,매장,신영상사,TV & 비디오,TV,"52"" LCD HDTV X790W",White,"11,004","1,910,640",10,0.00%,"19,106,400","110,040","18,996,360"
929,2017-12-17,온라인,금강,휴대폰,스마트 폰,8G 메모리 스마트 폰 M400,Pink,"148,440","322,800",1,0.00%,"322,800","148,440","174,360"
930,2017-12-18,매장,진흥,카메라 & 캠코더,디지털 카메라,"SLR Camera 35"" M358",Black,"196,800","429,600",3,0.00%,"1,288,800","590,400","698,400"
931,2017-12-18,매장,양정물산,오디오,블루투스 헤드폰,블루투스 액티브 헤드폰 E202,Silver,"397,584","407,455",1,0.00%,"407,455","397,584","9,871"
932,2017-12-20,매장,미림상사,음반 & 영화,영화 DVD,DVD 9 인치 플레이어 휴대용 M300,Black,"397,584","401,956",10,0.00%,"4,019,560","3,975,840","43,720"
933,2017-12-21,매장,베네디스,카메라 & 캠코더,카메라 & 캠코더 액세서리,변환 렌즈 M550,Black,"113,124","246,000",1,0.00%,"246,000","113,124","132,876"
934,2017-12-22,매장,대진상사,휴대폰,스마트 폰,Microsoft Windows Mobile M200,Grey,"126,372","274,800",7,0.00%,"1,923,600","884,604","1,038,996"
935,2017-12-23,매장,글로리아 백화정,휴대폰,스마트 폰,8G 메모리 스마트 폰 M400,White,"148,440","322,800",9,0.00%,"2,905,200","1,335,960","1,569,240"
936,2017-12-23,매장,우주전산,컴퓨터,컴퓨터 액세서리,대용량 배터리 M800,Grey,"15,396","33,480",3,0.00%,"100,440","46,188","54,252"
937,2017-12-26,매장,세종물산,TV & 비디오,TV,"26"" 720p LCD HDTV M140",White,"259,344","563,964",5,0.00%,"2,819,820","1,296,720","1,523,100"
938,2017-12-26,매장,글로리아 백화정,휴대폰,터치 스크린 폰,터치 스크린 폰 5-와이어 / M508,Gold,"142,380","309,600",9,0.00%,"2,786,400","1,281,420","1,504,980"
939,2017-12-27,매장,알프스무역,TV & 비디오,TV,"52"" LCD HDTV X790W",White,"516,456","1,910,640",10,0.00%,"19,106,400","5,164,560","13,941,840"
940,2017-12-27,매장,동도교역,카메라 & 캠코더,카메라 & 캠코더 액세서리,변환 렌즈 M550,Black,"113,124","246,000",1,0.00%,"246,000","113,124","132,876"
941,2017-12-27,매장,동도교역,컴퓨터,랩탑,노트북13.3 M3000,Red,"110,124","456,000",1,0.00%,"456,000","110,124","345,876"
942,2017-12-28,매장,삼양상사,음반 & 영화,영화 DVD,DVD 55 DVD 저장 바인더 M56,Black,"196,800","199,896",2,0.00%,"399,792","393,600","6,192"
943,2017-12-29,매장,신세기상사,TV & 비디오,TV,"32"" LCD HDTV M130",Silver,"472,368","599,988",5,0.00%,"2,999,940","2,361,840","638,100"
944,2017-12-29,매장,이화무역,컴퓨터,컴퓨터 액세서리,USB 2.0 도킹 스테이션 M800,Grey,"16,500","35,880",8,0.00%,"287,040","132,000","155,040"
945,2017-12-29,매장,알프스무역,오디오,MP4 & MP3,8GB 수퍼 슬림 MP3/Video Player M800,White,"60,672","131,940",9,0.00%,"1,187,460","546,048","641,412"
946,2017-12-29,매장,삼양상사,컴퓨터,랩탑,노트북12 M2002,Red,"250,836","441,600",2,0.00%,"883,200","501,672","381,528"
947,2017-12-29,매장,알프스무역,휴대폰,스마트 폰,8G 메모리 스마트 폰 M400,Gold,"148,440","322,800",10,0.00%,"3,228,000","1,484,400","1,743,600"
948,2017-12-30,매장,신세기상사,컴퓨터,프로젝트 & 스크린,프로젝트 720p DLP56,Black,"385,728","838,800",5,0.00%,"4,194,000","1,928,640","2,265,360"
949,2017-12-30,매장,대한상사,오디오,블루투스 헤드폰,무선 송신기와 블루투스 헤드폰 M150,Red,"59,628","179,988",9,0.00%,"1,619,892","536,652","1,083,240"
950,2017-12-30,매장,태성무역,TV & 비디오,TV,"40"" LCD HDTV M690",White,"471,120","1,421,964",3,0.00%,"4,265,892","1,413,360","2,852,532"
