판매ID,날짜,채널명,거래처명,대분류,중분류,제품명,색상,원가,단가,수량,할인율,매출금액,매출원가,매출이익
2105,2019-10-12,매장,글로리아 백화정,컴퓨터,프로젝트 & 스크린,프로젝트 720p DLP56,Black,"385,728","838,800",10,0.00%,"8,388,000","3,857,280","4,530,720"
2106,2019-10-12,매장,동도교역,오디오,MP4 & MP3,8GB 수퍼 슬림 MP3/Video Player M800,White,"60,672","131,940",1,0.00%,"131,940","60,672","71,268"
2107,2019-10-12,매장,양정물산,컴퓨터,컴퓨터 액세서리,USB 2.0 도킹 스테이션 M800,Grey,"16,500","35,880",5,0.00%,"179,400","82,500","96,900"
2108,2019-10-12,매장,우주전산,휴대폰,스마트 폰,스마트 폰 E100(카메라없음),Pink,"258,180","263,890",10,0.00%,"2,638,900","2,581,800","57,100"
2109,2019-10-12,매장,세종물산,오디오,블루투스 헤드폰,무선 송신기와 블루투스 헤드폰 M150,Red,"59,628","179,988",3,0.00%,"539,964","178,884","361,080"
2110,2019-10-13,매장,신세기상사,휴대폰,사무용 및 가정용 전화기,디지털 무선 확장 휴대폰 전화 M900,White,"18,204","39,588",3,0.00%,"118,764","54,612","64,152"
2111,2019-10-13,매장,이화무역,컴퓨터,프로젝트 & 스크린,스크린 85in E1010,Black,"85,044","166,800",1,0.00%,"166,800","85,044","81,756"
2112,2019-10-13,매장,삼양상사,음반 & 영화,영화 DVD,DVD 55 DVD 저장 바인더 M56,Black,"196,800","205,719",1,0.00%,"205,719","196,800","8,919"
2113,2019-10-13,매장,세종물산,음반 & 영화,영화 DVD,DVD 55 DVD 저장 바인더 M56,Black,"13,800","15,192",1,0.00%,"15,192","13,800","1,392"
2114,2019-10-13,매장,유미백화점,오디오,블루투스 헤드폰,무선 송신기와 블루투스 헤드폰 X250,Silver,"99,396","299,988",7,0.00%,"2,099,916","695,772","1,404,144"
2115,2019-10-14,매장,샤론통상,음반 & 영화,영화 DVD,DVD 9 인치 플레이어 휴대용 M300,Black,"397,584","402,219",1,0.00%,"402,219","397,584","4,635"
2116,2019-10-15,매장,유미백화점,카메라 & 캠코더,디지털 카메라,"SLR Camera 35"" M358",Silver,"196,800","429,600",10,0.00%,"4,296,000","1,968,000","2,328,000"
2117,2019-10-15,매장,태성무역,컴퓨터,랩탑,노트북12 M2002,Red,"628,188","631,040",9,0.00%,"5,679,360","5,653,692","25,668"
2118,2019-10-16,매장,대한상사,음반 & 영화,영화 DVD,DVD 12인치 플레이어 휴대용 M400,White,"59,640","215,988",2,0.00%,"431,976","119,280","312,696"
2119,2019-10-16,매장,신성무역,휴대폰,스마트 폰,8G 메모리 스마트 폰 M400,Gold,"148,440","322,800",2,0.00%,"645,600","296,880","348,720"
2120,2019-10-16,매장,한진무역,TV & 비디오,TV,"52"" LCD HDTV X790W",White,"516,456","1,910,640",10,0.00%,"19,106,400","5,164,560","13,941,840"
2121,2019-10-17,매장,ABC상사,TV & 비디오,TV,"52"" LCD HDTV X790W",White,"115,020","1,910,640",5,0.00%,"9,553,200","575,100","8,978,100"
2122,2019-10-17,매장,태화상사,TV & 비디오,TV,"52"" LCD HDTV X790W",White,"13,188","1,910,640",5,0.00%,"9,553,200","65,940","9,487,260"
2123,2019-10-18,매장,동광통상,카메라 & 캠코더,캠코더,Social Videographer 1/3'' 8.5mm E200,Grey,"100,944","198,000",8,0.00%,"1,584,000","807,552","776,448"
2124,2019-10-18,온라인,J마켓,TV & 비디오,TV,"32"" LCD HDTV M130",White,"397,584","599,988",3,0.00%,"1,799,964","1,192,752","607,212"
2125,2019-10-18,온라인,k마켓,오디오,블루투스 헤드폰,무선 송신기와 블루투스 헤드폰 X250,Silver,"99,396","299,988",4,0.00%,"1,199,952","397,584","802,368"
2126,2019-10-19,매장,혜성 백화점,TV & 비디오,TV,"52"" LCD HDTV X790W",White,"11,004","1,910,640",10,0.00%,"19,106,400","110,040","18,996,360"
2127,2019-10-19,매장,동광통상,음반 & 영화,영화 DVD,DVD 9 인치 플레이어 휴대용 M300,White,"196,800","206,233",8,0.00%,"1,649,864","1,574,400","75,464"
2128,2019-10-19,매장,한미전자,휴대폰,사무용 및 가정용 전화기,디지털 무선 확장 휴대폰 전화 M900,White,"18,204","39,588",9,0.00%,"356,292","163,836","192,456"
2129,2019-10-19,매장,오성통상,음반 & 영화,영화 DVD,DVD 9 인치 플레이어 휴대용 M300,White,"196,800","197,883",3,0.00%,"593,649","590,400","3,249"
2130,2019-10-21,매장,태화상사,음반 & 영화,영화 DVD,DVD 9 인치 플레이어 휴대용 M300,Black,"397,584","405,426",5,0.00%,"2,027,130","1,987,920","39,210"
2131,2019-10-20,매장,동광통상,음반 & 영화,영화 DVD,DVD 55 DVD 저장 바인더 M56,Black,"196,800","201,413",3,0.00%,"604,239","590,400","13,839"
2132,2019-10-20,매장,미림 백화점,카메라 & 캠코더,캠코더,"Trendsetter 1"" 25mm X400",Blue,"397,584","1,200,000",3,0.00%,"3,600,000","1,192,752","2,407,248"
2133,2019-10-22,매장,오성통상,컴퓨터,컴퓨터 액세서리,블루투스 노트북 마우스 X305,White,"59,640","180,000",10,0.00%,"1,800,000","596,400","1,203,600"
2134,2019-10-23,매장,태강교역,컴퓨터,컴퓨터 액세서리,블루투스 노트북 마우스 X305,Grey,"59,640","180,000",8,0.00%,"1,440,000","477,120","962,880"
2135,2019-10-23,매장,미림 백화점,컴퓨터,컴퓨터 액세서리,USB 2.0 도킹 스테이션 M800,Grey,"16,500","35,880",1,0.00%,"35,880","16,500","19,380"
2136,2019-10-23,매장,월드링크,오디오,블루투스 헤드폰,차세대 스테레오 블루투스 헤드폰 M370,Yellow,"11,004","159,588",9,0.00%,"1,436,292","99,036","1,337,256"
2137,2019-10-24,매장,삼화상사,휴대폰,스마트 폰,8G 메모리 스마트 폰 M400,White,"148,440","322,800",1,0.00%,"322,800","148,440","174,360"
2138,2019-10-25,매장,월드링크,음반 & 영화,영화 DVD,DVD 55 DVD 저장 바인더 M56,Black,"13,800","15,192",1,0.00%,"15,192","13,800","1,392"
2139,2019-10-26,매장,신영상사,음반 & 영화,영화 DVD,DVD 55 DVD 저장 바인더 M56,Black,"196,800","199,060",3,0.00%,"597,180","590,400","6,780"
2140,2019-10-27,매장,신영상사,오디오,블루투스 헤드폰,무선 송신기와 블루투스 헤드폰 M150,Red,"59,628","179,988",10,0.00%,"1,799,880","596,280","1,203,600"
2141,2019-10-27,매장,서주무역,TV & 비디오,TV,"26"" 720p LCD HDTV M140",White,"259,344","563,964",10,0.00%,"5,639,640","2,593,440","3,046,200"
2142,2019-10-28,매장,서주무역,음반 & 영화,영화 DVD,DVD 12인치 플레이어 휴대용 M400,Silver,"18,288","215,988",1,0.00%,"215,988","18,288","197,700"
2143,2019-10-28,매장,진흥,컴퓨터,랩탑,노트북19W M0196,Blue,"516,456","1,558,800",5,0.00%,"7,794,000","2,582,280","5,211,720"
2144,2019-10-29,매장,미림상사,TV & 비디오,TV,"52"" LCD HDTV X790W",White,"633,036","1,910,640",9,0.00%,"17,195,760","5,697,324","11,498,436"
2145,2019-10-29,매장,미림상사,TV & 비디오,TV,"40"" LCD HDTV M690",White,"471,120","1,421,964",3,0.00%,"4,265,892","1,413,360","2,852,532"
2146,2019-10-29,매장,알프스무역,컴퓨터,컴퓨터 액세서리,대용량 배터리 M800,Grey,"15,396","33,480",5,0.00%,"167,400","76,980","90,420"
2147,2019-10-30,매장,베네디스,카메라 & 캠코더,디지털 카메라,"SLR Camera 35"" M358",Silver,"196,800","429,600",1,0.00%,"429,600","196,800","232,800"
2148,2019-10-30,매장,대진상사,오디오,블루투스 헤드폰,차세대 스테레오 블루투스 헤드폰 M370,Yellow,"11,004","159,588",1,0.00%,"159,588","11,004","148,584"
2149,2019-10-30,매장,협우상사,컴퓨터,랩탑,노트북12 M2002,Red,"628,188","636,226",1,0.00%,"636,226","628,188","8,038"
2150,2019-10-30,매장,협우상사,음반 & 영화,영화 DVD,DVD 38 DVD 저장 바인더 E25,Black,"59,640","64,847",10,0.00%,"648,470","596,400","52,070"
2151,2019-10-30,매장,베네디스,오디오,블루투스 헤드폰,무선 블루투스 스테레오 헤드폰 E302,White,"22,380","48,660",10,0.00%,"486,600","223,800","262,800"
2152,2019-10-31,매장,대진상사,컴퓨터,랩탑,노트북13.3 M3000,Red,"110,124","456,000",2,0.00%,"912,000","220,248","691,752"
2153,2019-10-31,매장,우주전산,TV & 비디오,TV,"52"" LCD HDTV X790W",White,"516,456","1,910,640",5,0.00%,"9,553,200","2,582,280","6,970,920"
2154,2019-10-31,매장,금강,음반 & 영화,영화 DVD,DVD 55 DVD 저장 바인더 M56,Black,"196,800","203,688",2,0.00%,"407,376","393,600","13,776"
2155,2019-11-02,매장,양정물산,TV & 비디오,TV,"52"" LCD HDTV X790W",White,"11,004","1,910,640",8,0.00%,"15,285,120","88,032","15,197,088"
2156,2019-11-01,매장,세종물산,음반 & 영화,영화 DVD,DVD 12인치 플레이어 휴대용 M400,Silver,"18,288","215,988",3,0.00%,"647,964","54,864","593,100"
2157,2019-11-02,매장,글로리아 백화정,TV & 비디오,TV,"26"" 720p LCD HDTV M140",White,"259,344","563,964",3,0.00%,"1,691,892","778,032","913,860"
2158,2019-11-03,매장,금강,컴퓨터,컴퓨터 액세서리,대용량 배터리 M800,Grey,"15,396","33,480",7,0.00%,"234,360","107,772","126,588"
2159,2019-11-03,매장,동도교역,컴퓨터,프로젝트 & 스크린,프로젝트 720p DLP56,Black,"385,728","838,800",4,0.00%,"3,355,200","1,542,912","1,812,288"
2160,2019-11-04,매장,알프스무역,컴퓨터,프로젝트 & 스크린,프로젝트 720p DLP56,Black,"385,728","838,800",8,0.00%,"6,710,400","3,085,824","3,624,576"
2161,2019-11-04,매장,유미백화점,TV & 비디오,TV,"32"" LCD HDTV M130",Silver,"472,368","599,988",9,0.00%,"5,399,892","4,251,312","1,148,580"
2162,2019-11-04,매장,우주전산,컴퓨터,프로젝트 & 스크린,스크린 85in E1010,Black,"85,044","166,800",1,0.00%,"166,800","85,044","81,756"
2163,2019-11-05,매장,삼양상사,카메라 & 캠코더,캠코더,"Trendsetter 1"" 25mm X400",Blue,"397,584","1,200,000",10,0.00%,"12,000,000","3,975,840","8,024,160"
2164,2019-11-06,매장,신세기상사,오디오,MP4 & MP3,8GB 수퍼 슬림 MP3/Video Player M800,White,"60,672","131,940",10,0.00%,"1,319,400","606,720","712,680"
2165,2019-11-06,매장,언더우드상사,음반 & 영화,영화 DVD,DVD 12인치 플레이어 휴대용 M400,White,"59,640","215,988",3,0.00%,"647,964","178,920","469,044"
2166,2019-11-06,매장,양정물산,음반 & 영화,영화 DVD,DVD 55 DVD 저장 바인더 M56,Black,"196,800","203,955",3,0.00%,"611,865","590,400","21,465"
2167,2019-11-06,매장,이화무역,오디오,블루투스 헤드폰,무선 블루투스 스테레오 헤드폰 E302,White,"22,380","48,660",5,0.00%,"243,300","111,900","131,400"
2168,2019-11-07,매장,세종물산,컴퓨터,랩탑,노트북12 M2002,Red,"250,836","441,600",1,0.00%,"441,600","250,836","190,764"
2169,2019-11-07,매장,글로리아 백화정,컴퓨터,컴퓨터 액세서리,대용량 배터리 M800,Grey,"15,396","33,480",5,0.00%,"167,400","76,980","90,420"
2170,2019-11-08,매장,태성무역,음반 & 영화,영화 DVD,DVD 55 DVD 저장 바인더 M56,Black,"196,800","200,647",10,0.00%,"2,006,470","1,968,000","38,470"
2171,2019-11-08,매장,샤론통상,음반 & 영화,영화 DVD,DVD 9 인치 플레이어 휴대용 M300,Black,"397,584","405,992",1,0.00%,"405,992","397,584","8,408"
2172,2019-11-11,매장,동도교역,TV & 비디오,TV,"52"" LCD HDTV X790W",White,"11,004","1,910,640",9,0.00%,"17,195,760","99,036","17,096,724"
2173,2019-11-10,매장,대한상사,카메라 & 캠코더,카메라 & 캠코더 액세서리,변환 렌즈 M550,Black,"113,124","246,000",7,0.00%,"1,722,000","791,868","930,132"
2174,2019-11-12,매장,신성무역,카메라 & 캠코더,디지털 카메라,"SLR Camera 35"" M358",Silver,"196,800","429,600",1,0.00%,"429,600","196,800","232,800"
2175,2019-11-12,매장,ABC상사,휴대폰,터치 스크린 폰,터치 스크린 폰 5-와이어 / M508,Gold,"142,380","309,600",3,0.00%,"928,800","427,140","501,660"
2176,2019-11-12,매장,한미전자,오디오,블루투스 헤드폰,블루투스 액티브 헤드폰 E202,Silver,"397,584","398,944",2,0.00%,"797,888","795,168","2,720"
2177,2019-11-13,매장,ITM,오디오,블루투스 헤드폰,무선 송신기와 블루투스 헤드폰 X250,Silver,"99,396","299,988",1,0.00%,"299,988","99,396","200,592"
2178,2019-11-13,매장,알프스무역,음반 & 영화,영화 DVD,DVD 12인치 플레이어 휴대용 M400,Silver,"18,288","215,988",1,0.00%,"215,988","18,288","197,700"
2179,2019-11-13,매장,태화상사,카메라 & 캠코더,디지털 카메라,"SLR Camera 35"" M358",Silver,"196,800","429,600",2,0.00%,"859,200","393,600","465,600"
2180,2019-11-14,매장,동광통상,음반 & 영화,영화 DVD,DVD 55 DVD 저장 바인더 M56,Black,"13,800","15,192",10,0.00%,"151,920","138,000","13,920"
2181,2019-11-14,매장,유미백화점,오디오,블루투스 헤드폰,차세대 스테레오 블루투스 헤드폰 M370,Yellow,"11,004","159,588",10,0.00%,"1,595,880","110,040","1,485,840"
2182,2019-11-14,온라인,J마켓,컴퓨터,컴퓨터 액세서리,대용량 배터리 M800,Grey,"15,396","33,480",9,0.00%,"301,320","138,564","162,756"
2183,2019-11-15,매장,한미전자,컴퓨터,랩탑,노트북13.3 M3000,Red,"110,124","456,000",2,0.00%,"912,000","220,248","691,752"
2184,2019-11-16,매장,삼양상사,TV & 비디오,TV,"32"" LCD HDTV M130",White,"397,584","599,988",2,0.00%,"1,199,976","795,168","404,808"
2185,2019-11-17,매장,한미전자,음반 & 영화,영화 DVD,DVD 12인치 플레이어 휴대용 M400,White,"59,640","215,988",2,0.00%,"431,976","119,280","312,696"
2186,2019-11-17,매장,혜성 백화점,컴퓨터,프로젝트 & 스크린,프로젝트 720p DLP56,Black,"385,728","838,800",5,0.00%,"4,194,000","1,928,640","2,265,360"
2187,2019-11-18,매장,오성통상,음반 & 영화,영화 DVD,DVD 9 인치 플레이어 휴대용 M300,Black,"397,584","403,680",3,0.00%,"1,211,040","1,192,752","18,288"
2188,2019-11-19,매장,태화상사,TV & 비디오,TV,"40"" LCD HDTV M690",White,"471,120","1,421,964",8,0.00%,"11,375,712","3,768,960","7,606,752"
2189,2019-11-20,매장,삼화상사,카메라 & 캠코더,카메라 & 캠코더 액세서리,변환 렌즈 M550,Black,"113,124","246,000",8,0.00%,"1,968,000","904,992","1,063,008"
2190,2019-11-21,매장,신세기상사,TV & 비디오,TV,"52"" LCD HDTV X790W",White,"11,004","1,910,640",2,0.00%,"3,821,280","22,008","3,799,272"
2191,2019-11-20,매장,미림 백화점,카메라 & 캠코더,디지털 카메라,"SLR Camera 35"" M358",Black,"196,800","429,600",4,0.00%,"1,718,400","787,200","931,200"
2192,2019-11-22,매장,이화무역,카메라 & 캠코더,캠코더,"Trendsetter 1"" 25mm X400",Blue,"397,584","1,200,000",5,0.00%,"6,000,000","1,987,920","4,012,080"
2193,2019-11-23,매장,언더우드상사,음반 & 영화,영화 DVD,DVD 38 DVD 저장 바인더 E25,Black,"59,640","62,116",8,0.00%,"496,928","477,120","19,808"
2194,2019-11-24,매장,태강교역,TV & 비디오,TV,"52"" LCD HDTV X790W",White,"13,188","1,910,640",9,0.00%,"17,195,760","118,692","17,077,068"
2195,2019-11-25,매장,월드링크,휴대폰,스마트 폰,8G 메모리 스마트 폰 M400,White,"148,440","322,800",10,0.00%,"3,228,000","1,484,400","1,743,600"
2196,2019-11-26,매장,태성무역,휴대폰,사무용 및 가정용 전화기,디지털 무선 확장 휴대폰 전화 M900,White,"18,204","39,588",3,0.00%,"118,764","54,612","64,152"
2197,2019-11-26,매장,서주무역,TV & 비디오,TV,"52"" LCD HDTV X790W",White,"115,020","1,910,640",5,0.00%,"9,553,200","575,100","8,978,100"
2198,2019-11-27,매장,미림상사,컴퓨터,프로젝트 & 스크린,프로젝트 720p DLP56,Black,"385,728","838,800",10,0.00%,"8,388,000","3,857,280","4,530,720"
2199,2019-11-27,매장,진흥,음반 & 영화,영화 DVD,DVD 55 DVD 저장 바인더 M56,Black,"196,800","205,075",3,0.00%,"615,225","590,400","24,825"
2200,2019-11-28,매장,베네디스,오디오,MP4 & MP3,8GB 수퍼 슬림 MP3/Video Player M800,White,"60,672","131,940",1,0.00%,"131,940","60,672","71,268"
2201,2019-11-28,매장,샤론통상,음반 & 영화,영화 DVD,DVD 12인치 플레이어 휴대용 M400,Silver,"18,288","215,988",3,0.00%,"647,964","54,864","593,100"
2202,2019-11-29,매장,협우상사,카메라 & 캠코더,캠코더,"Trendsetter 1"" 25mm X400",Blue,"397,584","1,200,000",1,0.00%,"1,200,000","397,584","802,416"
2203,2019-11-30,매장,대진상사,컴퓨터,컴퓨터 액세서리,블루투스 노트북 마우스 X305,White,"59,640","180,000",7,0.00%,"1,260,000","417,480","842,520"
2204,2019-11-30,매장,세종물산,TV & 비디오,TV,"37"" 1080p LCD HDTV M150W",White,"607,020","1,319,988",5,0.00%,"6,599,940","3,035,100","3,564,840"
2205,2019-11-30,매장,양정물산,오디오,블루투스 헤드폰,무선 송신기와 블루투스 헤드폰 X250,Silver,"99,396","299,988",1,0.00%,"299,988","99,396","200,592"
2206,2019-11-30,매장,한진무역,컴퓨터,컴퓨터 액세서리,배터리 충전기 - 자전거 E200,Black,"12,180","23,880",4,0.00%,"95,520","48,720","46,800"
2207,2019-11-30,매장,우주전산,컴퓨터,컴퓨터 액세서리,대용량 배터리 M800,Grey,"15,396","33,480",3,0.00%,"100,440","46,188","54,252"
2208,2019-11-30,매장,금강,휴대폰,스마트 폰,8G 메모리 스마트 폰 M400,White,"148,440","322,800",1,0.00%,"322,800","148,440","174,360"
2209,2019-11-30,매장,대한상사,오디오,블루투스 헤드폰,차세대 스테레오 블루투스 헤드폰 M370,Yellow,"11,004","159,588",8,0.00%,"1,276,704","88,032","1,188,672"
2210,2019-12-01,매장,글로리아 백화정,TV & 비디오,TV,"52"" LCD HDTV X790W",White,"115,020","1,910,640",9,0.00%,"17,195,760","1,035,180","16,160,580"
2211,2019-12-01,매장,동도교역,음반 & 영화,영화 DVD,DVD 9 인치 플레이어 휴대용 M300,White,"196,800","204,595",1,0.00%,"204,595","196,800","7,795"
2212,2019-12-02,매장,유미백화점,컴퓨터,랩탑,노트북12 M2002,Red,"250,836","441,600",2,0.00%,"883,200","501,672","381,528"
2213,2019-12-02,매장,알프스무역,오디오,블루투스 헤드폰,무선 송신기와 블루투스 헤드폰 X250,Silver,"99,396","299,988",10,0.00%,"2,999,880","993,960","2,005,920"
2214,2019-12-03,매장,삼양상사,휴대폰,스마트 폰,8G 메모리 스마트 폰 M400,White,"148,440","322,800",2,0.00%,"645,600","296,880","348,720"
2215,2019-12-04,매장,한미전자,TV & 비디오,TV,"40"" LCD HDTV M690",White,"471,120","1,421,964",9,0.00%,"12,797,676","4,240,080","8,557,596"
2216,2019-12-05,매장,이화무역,오디오,블루투스 헤드폰,무선 송신기와 블루투스 헤드폰 M150,Red,"59,628","179,988",8,0.00%,"1,439,904","477,024","962,880"
2217,2019-12-06,매장,태성무역,휴대폰,사무용 및 가정용 전화기,디지털 무선 확장 휴대폰 전화 M900,White,"18,204","39,588",3,0.00%,"118,764","54,612","64,152"
2218,2019-12-06,매장,언더우드상사,TV & 비디오,TV,"52"" LCD HDTV X790W",White,"115,020","1,910,640",3,0.00%,"5,731,920","345,060","5,386,860"
2219,2019-12-07,매장,샤론통상,컴퓨터,프로젝트 & 스크린,프로젝트 720p DLP56,Black,"385,728","838,800",4,0.00%,"3,355,200","1,542,912","1,812,288"
2220,2019-12-07,매장,한진무역,컴퓨터,랩탑,노트북13.3 M3000,Red,"110,124","456,000",8,0.00%,"3,648,000","880,992","2,767,008"
2221,2019-12-08,매장,신성무역,오디오,블루투스 헤드폰,블루투스 액티브 헤드폰 E202,Silver,"397,584","403,704",10,0.00%,"4,037,040","3,975,840","61,200"
2222,2019-12-08,매장,혜성 백화점,TV & 비디오,TV,"52"" LCD HDTV X790W",White,"13,188","1,910,640",10,0.00%,"19,106,400","131,880","18,974,520"
2223,2019-12-08,매장,대한상사,휴대폰,스마트 폰,8G 메모리 스마트 폰 M400,White,"148,440","322,800",9,0.00%,"2,905,200","1,335,960","1,569,240"
2224,2019-12-09,매장,태화상사,컴퓨터,랩탑,노트북12 M2002,Red,"628,188","629,930",10,0.00%,"6,299,300","6,281,880","17,420"
2225,2019-12-10,매장,오성통상,카메라 & 캠코더,디지털 카메라,"SLR Camera 35"" M358",Silver,"196,800","429,600",3,0.00%,"1,288,800","590,400","698,400"
2226,2019-12-11,매장,동광통상,음반 & 영화,영화 DVD,DVD 55 DVD 저장 바인더 M56,Black,"13,800","15,192",5,0.00%,"75,960","69,000","6,960"
2227,2019-12-12,매장,미림 백화점,음반 & 영화,영화 DVD,DVD 55 DVD 저장 바인더 M56,Black,"196,800","202,995",10,0.00%,"2,029,950","1,968,000","61,950"
2228,2019-12-13,매장,신영상사,음반 & 영화,영화 DVD,DVD 55 DVD 저장 바인더 M56,Black,"196,800","202,102",3,0.00%,"606,306","590,400","15,906"
2229,2019-12-14,온라인,J마켓,TV & 비디오,TV,"52"" LCD HDTV X790W",White,"11,004","1,910,640",10,0.00%,"19,106,400","110,040","18,996,360"
2230,2019-12-15,매장,삼화상사,휴대폰,스마트 폰,8G 메모리 스마트 폰 M400,Pink,"148,440","322,800",1,0.00%,"322,800","148,440","174,360"
2231,2019-12-16,매장,서주무역,휴대폰,터치 스크린 폰,터치 스크린 폰 5-와이어 / M508,Gold,"142,380","309,600",5,0.00%,"1,548,000","711,900","836,100"
2232,2019-12-17,매장,동광통상,카메라 & 캠코더,디지털 카메라,"SLR Camera 35"" M358",Black,"196,800","429,600",1,0.00%,"429,600","196,800","232,800"
2233,2019-12-18,매장,태강교역,카메라 & 캠코더,카메라 & 캠코더 액세서리,변환 렌즈 M550,Black,"113,124","246,000",1,0.00%,"246,000","113,124","132,876"
2234,2019-12-19,매장,월드링크,오디오,블루투스 헤드폰,블루투스 액티브 헤드폰 E202,Silver,"397,584","400,090",7,0.00%,"2,800,630","2,783,088","17,542"
2235,2019-12-20,매장,한미전자,TV & 비디오,TV,"32"" LCD HDTV M130",White,"397,584","599,988",7,0.00%,"4,199,916","2,783,088","1,416,828"
2236,2019-12-21,매장,한미전자,카메라 & 캠코더,카메라 & 캠코더 액세서리,변환 렌즈 M550,Black,"113,124","246,000",1,0.00%,"246,000","113,124","132,876"
2237,2019-12-22,매장,혜성 백화점,음반 & 영화,영화 DVD,DVD 38 DVD 저장 바인더 E25,Black,"59,640","69,231",3,0.00%,"207,693","178,920","28,773"
2238,2019-12-21,매장,신영상사,컴퓨터,컴퓨터 액세서리,USB 2.0 도킹 스테이션 M800,Grey,"16,500","35,880",1,0.00%,"35,880","16,500","19,380"
2239,2019-12-23,매장,오성통상,컴퓨터,컴퓨터 액세서리,대용량 배터리 M800,Grey,"15,396","33,480",9,0.00%,"301,320","138,564","162,756"
2240,2019-12-23,매장,서주무역,휴대폰,스마트 폰,8G 메모리 스마트 폰 M400,White,"148,440","322,800",3,0.00%,"968,400","445,320","523,080"
2241,2019-12-23,매장,동광통상,음반 & 영화,영화 DVD,DVD 55 DVD 저장 바인더 M56,Black,"196,800","203,910",5,0.00%,"1,019,550","984,000","35,550"
2242,2019-12-24,매장,양정물산,휴대폰,스마트 폰,8G 메모리 스마트 폰 M400,White,"148,440","322,800",1,0.00%,"322,800","148,440","174,360"
2243,2019-12-25,매장,태강교역,휴대폰,터치 스크린 폰,터치 스크린 폰 5-와이어 / M508,Gold,"142,380","309,600",2,0.00%,"619,200","284,760","334,440"
2244,2019-12-27,매장,유미백화점,음반 & 영화,영화 DVD,DVD 38 DVD 저장 바인더 E25,Black,"59,640","62,111",2,0.00%,"124,222","119,280","4,942"
2245,2019-12-27,매장,미림상사,TV & 비디오,TV,"52"" LCD HDTV X790W",White,"516,456","1,910,640",5,0.00%,"9,553,200","2,582,280","6,970,920"
2246,2019-12-26,매장,진흥,컴퓨터,랩탑,노트북13.3 M3000,Red,"110,124","456,000",1,0.00%,"456,000","110,124","345,876"
2247,2019-12-27,매장,월드링크,카메라 & 캠코더,카메라 & 캠코더 액세서리,변환 렌즈 M550,Black,"113,124","246,000",2,0.00%,"492,000","226,248","265,752"
2248,2019-12-27,매장,베네디스,컴퓨터,컴퓨터 액세서리,블루투스 노트북 마우스 X305,Grey,"59,640","180,000",9,0.00%,"1,620,000","536,760","1,083,240"
2249,2019-12-28,매장,협우상사,음반 & 영화,영화 DVD,DVD 55 DVD 저장 바인더 M56,Black,"196,800","205,000",1,0.00%,"205,000","196,800","8,200"
2250,2019-12-29,매장,서주무역,음반 & 영화,영화 DVD,DVD 9 인치 플레이어 휴대용 M300,Black,"397,584","399,544",8,0.00%,"3,196,352","3,180,672","15,680"
2251,2019-12-29,매장,협우상사,음반 & 영화,영화 DVD,DVD 55 DVD 저장 바인더 M56,Black,"13,800","15,192",8,0.00%,"121,536","110,400","11,136"
2252,2019-12-29,매장,진흥,컴퓨터,랩탑,노트북12 M2002,Red,"250,836","441,600",3,0.00%,"1,324,800","752,508","572,292"
2253,2019-12-29,매장,신영상사,휴대폰,스마트 폰,8G 메모리 스마트 폰 M400,Gold,"148,440","322,800",5,0.00%,"1,614,000","742,200","871,800"
2254,2019-12-29,매장,미림상사,TV & 비디오,TV,"32"" LCD HDTV M130",Silver,"472,368","599,988",3,0.00%,"1,799,964","1,417,104","382,860"
2255,2019-12-30,매장,유미백화점,음반 & 영화,영화 DVD,DVD 9 인치 플레이어 휴대용 M300,Black,"397,584","403,769",2,0.00%,"807,538","795,168","12,370"
2256,2019-12-30,매장,대진상사,TV & 비디오,TV,"40"" LCD HDTV M690",White,"471,120","1,421,964",9,0.00%,"12,797,676","4,240,080","8,557,596"
2257,2019-12-30,매장,금강,오디오,MP4 & MP3,8GB 수퍼 슬림 MP3/Video Player M800,White,"60,672","131,940",10,0.00%,"1,319,400","606,720","712,680"
2258,2019-12-30,매장,양정물산,오디오,블루투스 헤드폰,무선 송신기와 블루투스 헤드폰 M150,Red,"59,628","179,988",5,0.00%,"899,940","298,140","601,800"
2259,2019-12-30,매장,대진상사,컴퓨터,프로젝트 & 스크린,프로젝트 720p DLP56,Black,"385,728","838,800",10,0.00%,"8,388,000","3,857,280","4,530,720"
2260,2019-12-30,매장,우주전산,컴퓨터,컴퓨터 액세서리,배터리 충전기 - 자전거 E200,Black,"12,180","23,880",10,0.00%,"238,800","121,800","117,000"
