판매ID,날짜,채널명,거래처명,대분류,중분류,제품명,색상,원가,단가,수량,할인율,매출금액,매출원가,매출이익
2727,2020-09-26,매장,이화무역,오디오,녹음 펜,4GB 비디오 녹화 펜 X200,Yellow,"59,628","179,988",16,0.00%,"2,879,808","954,048","1,925,760"
2728,2020-09-27,매장,언더우드상사,휴대폰,스마트 폰,Microsoft Windows Mobile M200,Pink,"59,640","215,988",2,0.00%,"431,976","119,280","312,696"
2729,2020-09-28,매장,협우상사,카메라 & 캠코더,캠코더,"Home and Vacation Moviemaker 1"" 25mm M400",Blue,"22,380","48,660",11,0.00%,"535,260","246,180","289,080"
2730,2020-09-29,매장,대진상사,컴퓨터,컴퓨터 액세서리,무선 노트북 광학 마우스 M35,Black,"110,124","456,000",17,0.00%,"7,752,000","1,872,108","5,879,892"
2731,2020-09-30,매장,우주전산,휴대폰,사무용 및 가정용 전화기,하이브리드 시스템 M60,Black,"87,600","192,000",12,0.00%,"2,304,000","1,051,200","1,252,800"
2732,2020-09-30,매장,금강,카메라 & 캠코더,캠코더,Business Videographer 1'' 25mm M600,White,"12,180","23,880",15,0.00%,"358,200","182,700","175,500"
2733,2020-10-01,매장,한진무역,카메라 & 캠코더,카메라 & 캠코더 액세서리,휴대용 케이스 E312,Blue,"397,584","399,876",2,0.00%,"799,752","795,168","4,584"
2734,2020-10-01,매장,태성무역,컴퓨터,랩탑,노트북14.1W M4180,Red,"258,180","259,342",1,0.00%,"259,342","258,180","1,162"
2735,2020-10-01,매장,샤론통상,컴퓨터,프로젝트 & 스크린,스크린 113in M1610,White,"13,188","1,910,640",15,0.00%,"28,659,600","197,820","28,461,780"
2736,2020-10-03,매장,양정물산,컴퓨터,컴퓨터 액세서리,Connectivity Starter Kit Smart Buy M680,Black,"115,020","1,910,640",10,0.00%,"19,106,400","1,150,200","17,956,200"
2737,2020-10-02,매장,대한상사,컴퓨터,컴퓨터 액세서리,Connectivity Starter Kit Smart Buy M680,Grey,"471,120","1,421,964",13,0.00%,"18,485,532","6,124,560","12,360,972"
2738,2020-10-02,매장,신성무역,컴퓨터,컴퓨터 액세서리,광학 휠 OEM PS / 2 마우스 E61,Black,"16,500","35,880",13,0.00%,"466,440","214,500","251,940"
2739,2020-10-04,온라인,k마켓,휴대폰,스마트 폰,8G 메모리 스마트 폰 M400,Pink,"13,188","1,910,640",1,0.00%,"1,910,640","13,188","1,897,452"
2740,2020-10-04,온라인,J마켓,컴퓨터,모니터,LCD24 X300,White,"250,836","441,600",8,0.00%,"3,532,800","2,006,688","1,526,112"
2741,2020-10-04,매장,세종물산,오디오,MP4 & MP3,8GB 수퍼 슬림 MP3/Video Player M800,White,"607,020","1,319,988",9,0.00%,"11,879,892","5,463,180","6,416,712"
2742,2020-10-04,매장,신영상사,음반 & 영화,영화 DVD,DVD 38 DVD 저장 바인더 E25,Black,"110,124","456,000",7,0.00%,"3,192,000","770,868","2,421,132"
2743,2020-10-05,매장,한미전자,컴퓨터,컴퓨터 액세서리,울트라 포터블 네오프렌 슬리브 E30,Pink,"196,800","429,600",14,0.00%,"6,014,400","2,755,200","3,259,200"
2744,2020-10-05,매장,글로리아 백화정,카메라 & 캠코더,DSLR 카메라,"SLR Camera 35"" M358",Green,"18,288","215,988",1,0.00%,"215,988","18,288","197,700"
2745,2020-10-05,매장,동광통상,휴대폰,핸드폰 액세서리,블루투스 액티브 헤드폰 L15,White,"85,044","166,800",11,0.00%,"1,834,800","935,484","899,316"
2746,2020-10-05,매장,한미전자,휴대폰,사무용 및 가정용 전화기,4 라인 확장 무선 전화 시스템 M900,Black,"250,836","441,600",6,0.00%,"2,649,600","1,505,016","1,144,584"
2747,2020-10-06,매장,혜성 백화점,컴퓨터,컴퓨터 액세서리,렌즈 캡 E80,White,"15,396","33,480",12,0.00%,"401,760","184,752","217,008"
2748,2020-10-07,매장,동도교역,오디오,MP4 & MP3,4GB 휴대용 MP3 Player M450,Yellow,"148,440","322,800",15,0.00%,"4,842,000","2,226,600","2,615,400"
2749,2020-10-07,매장,대진상사,오디오,MP4 & MP3,4GB Flash MP3 Player E401,Silver,"148,440","322,800",3,0.00%,"968,400","445,320","523,080"
2750,2020-10-07,매장,동광통상,카메라 & 캠코더,캠코더,Home and Vacation Moviemaker 1'' 25mm M400,White,"11,004","1,910,640",2,0.00%,"3,821,280","22,008","3,799,272"
2751,2020-10-08,매장,오성통상,휴대폰,터치 스크린 폰,펜 터치 스크린 폰 M320,Grey,"99,396","299,988",7,0.00%,"2,099,916","695,772","1,404,144"
2752,2020-10-08,매장,알프스무역,휴대폰,사무용 및 가정용 전화기,Centrex Phone System L10,Black,"100,944","191,988",6,0.00%,"1,151,928","605,664","546,264"
2753,2020-10-08,매장,삼화상사,컴퓨터,랩탑,노트북15 M1501,Red,"113,124","246,000",2,0.00%,"492,000","226,248","265,752"
2754,2020-10-08,매장,월드링크,카메라 & 캠코더,디지털 카메라,"SLR Camera 35"" M358",Silver,"59,640","180,000",12,0.00%,"2,160,000","715,680","1,444,320"
2755,2020-10-09,매장,진흥,오디오,MP4 & MP3,2G MP3 Player E200,Red,"397,584","403,515",8,0.00%,"3,228,120","3,180,672","47,448"
2756,2020-10-09,매장,서주무역,오디오,블루투스 헤드폰,무선 블루투스 스테레오 헤드폰 M270,White,"13,188","1,910,640",3,0.00%,"5,731,920","39,564","5,692,356"
2757,2020-10-10,매장,미림상사,휴대폰,터치 스크린 폰,터치 스크린 폰 5-와이어 / 내장 M500,Black,"113,124","246,000",4,0.00%,"984,000","452,496","531,504"
2758,2020-10-11,매장,베네디스,컴퓨터,컴퓨터 액세서리,울트라 포터블 네오프렌 슬리브 E30,Yellow,"11,004","159,588",9,0.00%,"1,436,292","99,036","1,337,256"
2759,2020-10-11,매장,협우상사,카메라 & 캠코더,캠코더,Social videographer 1'' 25mm E400,Black,"148,440","322,800",9,0.00%,"2,905,200","1,335,960","1,569,240"
2760,2020-10-12,매장,진흥,컴퓨터,컴퓨터 액세서리,차량용 전원 어댑터 M90,Black,"15,396","33,480",6,0.00%,"200,880","92,376","108,504"
2761,2020-10-12,매장,대진상사,카메라 & 캠코더,DSLR 카메라,"SLR Camera 35"" M358",Grey,"196,800","429,600",15,0.00%,"6,444,000","2,952,000","3,492,000"
2762,2020-10-12,매장,알프스무역,오디오,MP4 & MP3,2G MP3 Player E200,Blue,"259,344","563,964",9,0.00%,"5,075,676","2,334,096","2,741,580"
2763,2020-10-12,매장,글로리아 백화정,카메라 & 캠코더,카메라 & 캠코더 액세서리,여행 충전기-S시리즈 배터리 E302,Black,"385,728","838,800",15,0.00%,"12,582,000","5,785,920","6,796,080"
2764,2020-10-12,매장,동도교역,TV & 비디오,TV,"52"" LCD HDTV X590",White,"60,672","131,940",3,0.00%,"395,820","182,016","213,804"
2765,2020-10-12,매장,양정물산,컴퓨터,모니터,LCD20 M220,White,"16,500","35,880",2,0.00%,"71,760","33,000","38,760"
2766,2020-10-12,매장,우주전산,컴퓨터,컴퓨터 액세서리,Connectivity Starter Kit Smart Buy M680,Grey,"258,180","263,890",17,0.00%,"4,486,130","4,389,060","97,070"
2767,2020-10-12,매장,세종물산,오디오,녹음 펜,1GB 디지털 보이스 레코더 펜 E100,Pink,"59,628","179,988",17,0.00%,"3,059,796","1,013,676","2,046,120"
2768,2020-10-13,매장,신세기상사,컴퓨터,컴퓨터 액세서리,블루투스 노트북 마우스 E71,White,"18,204","39,588",15,0.00%,"593,820","273,060","320,760"
2769,2020-10-13,매장,이화무역,오디오,블루투스 헤드폰,블루투스 스테레오 헤드폰 E52,Pink,"85,044","166,800",7,0.00%,"1,167,600","595,308","572,292"
2770,2020-10-13,매장,삼양상사,휴대폰,사무용 및 가정용 전화기,센트렉스 X15,Black,"196,800","205,719",1,0.00%,"205,719","196,800","8,919"
2771,2020-10-13,매장,세종물산,카메라 & 캠코더,DSLR 카메라,SLR Camera X150,Green,"13,800","15,192",17,0.00%,"258,264","234,600","23,664"
2772,2020-10-13,매장,유미백화점,카메라 & 캠코더,카메라 & 캠코더 액세서리,망원 변환 렌즈 X400,Black,"99,396","299,988",1,0.00%,"299,988","99,396","200,592"
2773,2020-10-14,매장,샤론통상,카메라 & 캠코더,DSLR 카메라,"SLR Camera 35"" M358",Green,"397,584","402,219",10,0.00%,"4,022,190","3,975,840","46,350"
2774,2020-10-15,매장,유미백화점,카메라 & 캠코더,캠코더,Moviemaker 2/3'' 17mm E100,Grey,"196,800","429,600",8,0.00%,"3,436,800","1,574,400","1,862,400"
2775,2020-10-15,매장,태성무역,휴대폰,스마트 폰,PDA Wifi 4.7-inch L290,Silver,"628,188","631,040",3,0.00%,"1,893,120","1,884,564","8,556"
2776,2020-10-16,매장,대한상사,카메라 & 캠코더,카메라 & 캠코더 액세서리,디지털 카메라 / 캠코더 USB 케이블 E324,Black,"59,640","215,988",11,0.00%,"2,375,868","656,040","1,719,828"
2777,2020-10-16,매장,신성무역,카메라 & 캠코더,캠코더,Business Videographer 1'' 25mm M600,White,"148,440","322,800",9,0.00%,"2,905,200","1,335,960","1,569,240"
2778,2020-10-16,매장,한진무역,컴퓨터,컴퓨터 액세서리,듀얼 USB 전원 어댑터 - 전원 어댑터 E300,White,"516,456","1,910,640",11,0.00%,"21,017,040","5,681,016","15,336,024"
2779,2020-10-17,매장,ABC상사,카메라 & 캠코더,캠코더,Independent Filmmaker 1/2'' 3mm X300,Grey,"115,020","1,910,640",17,0.00%,"32,480,880","1,955,340","30,525,540"
2780,2020-10-17,매장,태화상사,휴대폰,사무용 및 가정용 전화기,확장 무선 전화 시스템 M008,Black,"13,188","1,910,640",12,0.00%,"22,927,680","158,256","22,769,424"
2781,2020-10-18,매장,동광통상,카메라 & 캠코더,카메라 & 캠코더 액세서리,렌즈 캡 키퍼 E314,White,"100,944","198,000",3,0.00%,"594,000","302,832","291,168"
2782,2020-10-18,온라인,J마켓,카메라 & 캠코더,DSLR 카메라,"SLR Camera 35"" M358",Orange,"397,584","599,988",11,0.00%,"6,599,868","4,373,424","2,226,444"
2783,2020-10-18,온라인,k마켓,휴대폰,터치 스크린 폰,터치 스크린 폰 4-와이어 / 내장 M205,Black,"99,396","299,988",18,0.00%,"5,399,784","1,789,128","3,610,656"
2784,2020-10-19,매장,혜성 백화점,카메라 & 캠코더,캠코더,Home and Vacation Moviemaker 1'' 25mm M400,White,"11,004","1,910,640",3,0.00%,"5,731,920","33,012","5,698,908"
2785,2020-10-19,매장,동광통상,오디오,MP4 & MP3,16GB New MP5 Play M1650,Black,"196,800","206,233",3,0.00%,"618,699","590,400","28,299"
2786,2020-10-19,매장,한미전자,카메라 & 캠코더,카메라 & 캠코더 액세서리,망원 변환 렌즈 X400,White,"18,204","39,588",16,0.00%,"633,408","291,264","342,144"
2787,2020-10-19,매장,오성통상,오디오,MP4 & MP3,1G MP3 Player E100,White,"196,800","197,883",14,0.00%,"2,770,362","2,755,200","15,162"
2788,2020-10-21,매장,태화상사,오디오,블루투스 헤드폰,무선 송신기와 블루투스 헤드폰 M150,Black,"397,584","405,426",16,0.00%,"6,486,816","6,361,344","125,472"
2789,2020-10-20,매장,동광통상,휴대폰,사무용 및 가정용 전화기,확장 2 휴대폰 무선 전화 시스템 M205,White,"196,800","201,413",1,0.00%,"201,413","196,800","4,613"
2790,2020-10-20,매장,미림 백화점,음반 & 영화,영화 DVD,DVD 38 DVD 저장 바인더 E25,Red,"397,584","1,200,000",2,0.00%,"2,400,000","795,168","1,604,832"
2791,2020-10-22,매장,오성통상,음반 & 영화,영화 DVD,DVD 38 DVD 저장 바인더 E25,Black,"59,640","180,000",2,0.00%,"360,000","119,280","240,720"
2792,2020-10-23,매장,태강교역,휴대폰,사무용 및 가정용 전화기,2 라인 스피커폰 M109,Grey,"59,640","180,000",6,0.00%,"1,080,000","357,840","722,160"
2793,2020-10-23,매장,미림 백화점,카메라 & 캠코더,카메라 & 캠코더 액세서리,망원 변환 렌즈 M350,Black,"16,500","35,880",2,0.00%,"71,760","33,000","38,760"
2794,2020-10-23,매장,월드링크,컴퓨터,컴퓨터 액세서리,스마트 배터리 M901,Grey,"11,004","159,588",11,0.00%,"1,755,468","121,044","1,634,424"
2795,2020-10-24,매장,삼화상사,카메라 & 캠코더,카메라 & 캠코더 액세서리,여행 충전기-S시리즈 배터리 E302,Black,"148,440","322,800",11,0.00%,"3,550,800","1,632,840","1,917,960"
2796,2020-10-25,매장,월드링크,오디오,MP4 & MP3,8GB MP3 Player new model M820,White,"13,800","15,192",4,0.00%,"60,768","55,200","5,568"
2797,2020-10-26,매장,신영상사,컴퓨터,컴퓨터 액세서리,듀얼 USB 전원 어댑터 - 전원 어댑터 E300,White,"196,800","199,060",17,0.00%,"3,384,020","3,345,600","38,420"
2798,2020-10-27,매장,신영상사,컴퓨터,프로젝트 & 스크린,프로젝트 720p DLP56,White,"59,628","179,988",9,0.00%,"1,619,892","536,652","1,083,240"
2799,2020-10-27,매장,서주무역,TV & 비디오,홈시어터,홈 시어터 시스템 5.1 채널 M1530,Black,"259,344","563,964",3,0.00%,"1,691,892","778,032","913,860"
2800,2020-10-28,매장,서주무역,컴퓨터,컴퓨터 액세서리,무선 노트북 광학 마우스 M35,Blue,"18,288","215,988",11,0.00%,"2,375,868","201,168","2,174,700"
2801,2020-10-28,매장,진흥,휴대폰,스마트 폰,PDA Phone 3.7 inches M340,Silver,"516,456","1,558,800",6,0.00%,"9,352,800","3,098,736","6,254,064"
2802,2020-10-29,매장,미림상사,컴퓨터,컴퓨터 액세서리,데스크톱 대체 번들 E200,Black,"633,036","1,910,640",3,0.00%,"5,731,920","1,899,108","3,832,812"
2803,2020-10-29,매장,미림상사,컴퓨터,컴퓨터 액세서리,가죽 케이스 - 디지털 사진 카메라 X20,Grey,"471,120","1,421,964",11,0.00%,"15,641,604","5,182,320","10,459,284"
2804,2020-10-29,매장,알프스무역,컴퓨터,컴퓨터 액세서리,가죽 케이스 - 디지털 사진 카메라 X20,Grey,"15,396","33,480",17,0.00%,"569,160","261,732","307,428"
2805,2020-10-30,매장,베네디스,TV & 비디오,TV,"32"" LCD HDTV M130",Brown,"196,800","429,600",12,0.00%,"5,155,200","2,361,600","2,793,600"
2806,2020-10-30,매장,대진상사,카메라 & 캠코더,카메라 & 캠코더 액세서리,디지털 카메라 / 캠코더 USB 케이블 E324,Purple,"11,004","159,588",2,0.00%,"319,176","22,008","297,168"
2807,2020-10-30,매장,협우상사,TV & 비디오,TV,"37"" 1080p LCD HDTV M150W",White,"628,188","636,226",17,0.00%,"10,815,842","10,679,196","136,646"
2808,2020-10-30,매장,협우상사,휴대폰,사무용 및 가정용 전화기,듀얼 휴대폰 무선 전화 시스템 E20,White,"59,640","64,847",13,0.00%,"843,011","775,320","67,691"
2809,2020-10-30,매장,베네디스,카메라 & 캠코더,캠코더,"Trendsetter 1/2"" 3mm X300",Orange,"22,380","48,660",18,0.00%,"875,880","402,840","473,040"
2810,2020-10-31,매장,대진상사,오디오,블루투스 헤드폰,무선 블루투스 스테레오 헤드폰 E102,Black,"110,124","456,000",11,0.00%,"5,016,000","1,211,364","3,804,636"
2811,2020-10-31,매장,우주전산,카메라 & 캠코더,캠코더,Independent Filmmaker 1/2'' 3mm X300,Grey,"516,456","1,910,640",5,0.00%,"9,553,200","2,582,280","6,970,920"
2812,2020-10-31,매장,금강,휴대폰,핸드폰 액세서리,터치 스타일러스 펜 E150,Silver,"196,800","203,688",4,0.00%,"814,752","787,200","27,552"
2813,2020-11-02,매장,양정물산,카메라 & 캠코더,디지털 카메라,"SLR Camera 35"" M358",Blue,"11,004","1,910,640",4,0.00%,"7,642,560","44,016","7,598,544"
2814,2020-11-01,매장,세종물산,컴퓨터,컴퓨터 액세서리,노트북 키보드 X105,Silver,"18,288","215,988",11,0.00%,"2,375,868","201,168","2,174,700"
2815,2020-11-02,매장,글로리아 백화정,오디오,MP4 & MP3,32GB 비디오 MP3 Player M3200,White,"259,344","563,964",11,0.00%,"6,203,604","2,852,784","3,350,820"
2816,2020-11-03,매장,금강,카메라 & 캠코더,디지털 카메라,"SLR Camera 35"" M358",Grey,"15,396","33,480",3,0.00%,"100,440","46,188","54,252"
2817,2020-11-03,매장,동도교역,휴대폰,스마트 폰,4G 메모리 스마트 폰 M300,Gold,"385,728","838,800",4,0.00%,"3,355,200","1,542,912","1,812,288"
2818,2020-11-04,매장,알프스무역,휴대폰,스마트 폰,PDA Phone 3.5 inches M320,Silver,"385,728","838,800",15,0.00%,"12,582,000","5,785,920","6,796,080"
2819,2020-11-04,매장,유미백화점,음반 & 영화,영화 DVD,DVD 14인치 플레이어 휴대용 L200,Silver,"472,368","599,988",11,0.00%,"6,599,868","5,196,048","1,403,820"
2820,2020-11-04,매장,우주전산,컴퓨터,랩탑,노트북15.4W M1548,Black,"85,044","166,800",18,0.00%,"3,002,400","1,530,792","1,471,608"
2821,2020-11-05,매장,삼양상사,컴퓨터,랩탑,노트북13.3W M3080,Red,"397,584","1,200,000",13,0.00%,"15,600,000","5,168,592","10,431,408"
2822,2020-11-06,매장,신세기상사,컴퓨터,컴퓨터 액세서리,무선 노트북 광학 마우스 M35,White,"60,672","131,940",5,0.00%,"659,700","303,360","356,340"
2823,2020-11-06,매장,언더우드상사,오디오,MP4 & MP3,16GB New MP5 Play M1650,Blue,"59,640","215,988",3,0.00%,"647,964","178,920","469,044"
2824,2020-11-06,매장,양정물산,휴대폰,핸드폰 액세서리,오리지널 K1M 리튬 이온 표준 배터리 E170,White,"196,800","203,955",10,0.00%,"2,039,550","1,968,000","71,550"
2825,2020-11-06,매장,이화무역,오디오,블루투스 헤드폰,무선 송신기와 블루투스 헤드폰 X250,Red,"22,380","48,660",2,0.00%,"97,320","44,760","52,560"
2826,2020-11-07,매장,세종물산,TV & 비디오,TV,"52"" LCD HDTV X790W",Silver,"250,836","441,600",1,0.00%,"441,600","250,836","190,764"
2827,2020-11-07,매장,글로리아 백화정,카메라 & 캠코더,디지털 카메라,"SLR Camera 35"" M358",Black,"15,396","33,480",18,0.00%,"602,640","277,128","325,512"
2828,2020-11-08,매장,태성무역,컴퓨터,모니터,LCD20W M250,White,"196,800","200,647",13,0.00%,"2,608,411","2,558,400","50,011"
2829,2020-11-08,매장,샤론통상,휴대폰,사무용 및 가정용 전화기,하이브리드 시스템 M60,White,"397,584","405,992",12,0.00%,"4,871,904","4,771,008","100,896"
2830,2020-11-11,매장,동도교역,휴대폰,사무용 및 가정용 전화기,센트렉스 X15,Grey,"11,004","1,910,640",1,0.00%,"1,910,640","11,004","1,899,636"
2831,2020-11-10,매장,대한상사,컴퓨터,컴퓨터 액세서리,대용량 배터리 M800,Grey,"113,124","246,000",16,0.00%,"3,936,000","1,809,984","2,126,016"
2832,2020-11-12,매장,신성무역,카메라 & 캠코더,캠코더,Trendsetter 1/3'' 8.5mm X200,Black,"196,800","429,600",12,0.00%,"5,155,200","2,361,600","2,793,600"
2833,2020-11-12,매장,ABC상사,컴퓨터,컴퓨터 액세서리,대용량 배터리 M800,Black,"142,380","309,600",5,0.00%,"1,548,000","711,900","836,100"
2834,2020-11-12,매장,한미전자,카메라 & 캠코더,카메라 & 캠코더 액세서리,디지털 카메라 / 캠코더 USB 케이블 E324,White,"397,584","398,944",13,0.00%,"5,186,272","5,168,592","17,680"
2835,2020-11-13,매장,ITM,컴퓨터,컴퓨터 액세서리,듀얼 USB 전원 어댑터 - 전원 어댑터 E300,White,"99,396","299,988",10,0.00%,"2,999,880","993,960","2,005,920"
2836,2020-11-13,매장,알프스무역,카메라 & 캠코더,DSLR 카메라,"SLR Camera 35"" M358",Green,"18,288","215,988",5,0.00%,"1,079,940","91,440","988,500"
2837,2020-11-13,매장,태화상사,컴퓨터,컴퓨터 액세서리,USB 2.0 도킹 스테이션 M800,Grey,"196,800","429,600",11,0.00%,"4,725,600","2,164,800","2,560,800"
2838,2020-11-14,매장,동광통상,휴대폰,스마트 폰,PDA Phone 3.5 inches M320,White,"13,800","15,192",4,0.00%,"60,768","55,200","5,568"
2839,2020-11-14,매장,유미백화점,카메라 & 캠코더,카메라 & 캠코더 액세서리,렌즈 캡 키퍼 E314,Silver,"11,004","159,588",11,0.00%,"1,755,468","121,044","1,634,424"
2840,2020-11-14,온라인,J마켓,컴퓨터,컴퓨터 액세서리,USB 2.0 하드 드라이브 인클로저 E920,White,"15,396","33,480",3,0.00%,"100,440","46,188","54,252"
2841,2020-11-15,매장,한미전자,오디오,MP4 & MP3,4GB 휴대용 MP3 Player M450,Black,"110,124","456,000",5,0.00%,"2,280,000","550,620","1,729,380"
2842,2020-11-16,매장,삼양상사,컴퓨터,프로젝트 & 스크린,스크린 106in M060,Silver,"397,584","599,988",1,0.00%,"599,988","397,584","202,404"
2843,2020-11-17,매장,한미전자,카메라 & 캠코더,카메라 & 캠코더 액세서리,렌즈 캡 키퍼 E314,Silver,"59,640","215,988",14,0.00%,"3,023,832","834,960","2,188,872"
2844,2020-11-17,매장,혜성 백화점,카메라 & 캠코더,카메라 & 캠코더 액세서리,USB 케이블 M250,Yellow,"385,728","838,800",2,0.00%,"1,677,600","771,456","906,144"
2845,2020-11-18,매장,오성통상,컴퓨터,랩탑,노트북12 M0120,White,"397,584","403,680",3,0.00%,"1,211,040","1,192,752","18,288"
2846,2020-11-19,매장,태화상사,음반 & 영화,영화 DVD,DVD 38 DVD 저장 바인더 E25,Black,"471,120","1,421,964",2,0.00%,"2,843,928","942,240","1,901,688"
2847,2020-11-20,매장,삼화상사,음반 & 영화,영화 DVD,DVD 14인치 플레이어 휴대용 M400,Black,"113,124","246,000",14,0.00%,"3,444,000","1,583,736","1,860,264"
2848,2020-11-21,매장,신세기상사,컴퓨터,모니터,LCD20W M240,White,"11,004","1,910,640",17,0.00%,"32,480,880","187,068","32,293,812"
2849,2020-11-20,매장,미림 백화점,휴대폰,사무용 및 가정용 전화기,전자 사설 교환 M90,Black,"196,800","429,600",17,0.00%,"7,303,200","3,345,600","3,957,600"
2850,2020-11-22,매장,이화무역,카메라 & 캠코더,DSLR 카메라,"SLR Camera 35"" M358",Gold,"397,584","1,200,000",17,0.00%,"20,400,000","6,758,928","13,641,072"
2851,2020-11-23,매장,언더우드상사,컴퓨터,컴퓨터 액세서리,USB 2.0 도킹 스테이션 M800,Grey,"59,640","62,116",4,0.00%,"248,464","238,560","9,904"
2852,2020-11-24,매장,태강교역,휴대폰,스마트 폰,PDA Handheld 4.7 inch L650,Black,"13,188","1,910,640",1,0.00%,"1,910,640","13,188","1,897,452"
2853,2020-11-25,매장,월드링크,카메라 & 캠코더,카메라 & 캠코더 액세서리,일반 휴대용 케이스 E304,White,"148,440","322,800",14,0.00%,"4,519,200","2,078,160","2,441,040"
2854,2020-11-26,매장,태성무역,컴퓨터,컴퓨터 액세서리,듀얼 USB 전원 어댑터 - 전원 어댑터 E300,Grey,"18,204","39,588",13,0.00%,"514,644","236,652","277,992"
2855,2020-11-26,매장,서주무역,휴대폰,스마트 폰,PDA Phone 3.5 inches M320,Silver,"115,020","1,910,640",13,0.00%,"24,838,320","1,495,260","23,343,060"
2856,2020-11-27,매장,미림상사,오디오,MP4 & MP3,2G MP3 Player E200,Black,"385,728","838,800",8,0.00%,"6,710,400","3,085,824","3,624,576"
2857,2020-11-27,매장,진흥,컴퓨터,컴퓨터 액세서리,디지털 카메라 액세서리 키트 M200,Grey,"196,800","205,075",2,0.00%,"410,150","393,600","16,550"
2858,2020-11-28,매장,베네디스,휴대폰,사무용 및 가정용 전화기,2 라인 스피커폰 M109,Black,"60,672","131,940",1,0.00%,"131,940","60,672","71,268"
2859,2020-11-28,매장,샤론통상,컴퓨터,랩탑,노트북12 M1201,Silver,"18,288","215,988",4,0.00%,"863,952","73,152","790,800"
2860,2020-11-29,매장,협우상사,오디오,블루투스 헤드폰,무선 송신기와 블루투스 헤드폰 M150,Black,"397,584","1,200,000",1,0.00%,"1,200,000","397,584","802,416"
2861,2020-11-30,매장,대진상사,오디오,녹음 펜,4GB 비디오 녹화 펜 X200,Pink,"59,640","180,000",6,0.00%,"1,080,000","357,840","722,160"
2862,2020-11-30,매장,세종물산,TV & 비디오,TV,"37"" 1080p LCD HDTV M150W",White,"607,020","1,319,988",17,0.00%,"22,439,796","10,319,340","12,120,456"
2863,2020-11-30,매장,양정물산,휴대폰,사무용 및 가정용 전화기,2 라인 스피커폰 M109,White,"99,396","299,988",12,0.00%,"3,599,856","1,192,752","2,407,104"
2864,2020-11-30,매장,한진무역,컴퓨터,컴퓨터 액세서리,USB 데이터 링크 - 직접 연결 어댑터 E600,Black,"12,180","23,880",16,0.00%,"382,080","194,880","187,200"
2865,2020-11-30,매장,우주전산,컴퓨터,프로젝트 & 스크린,스크린 113in M1610,Silver,"15,396","33,480",3,0.00%,"100,440","46,188","54,252"
2866,2020-11-30,매장,금강,카메라 & 캠코더,DSLR 카메라,"SLR Camera 35"" M358",Pink,"148,440","322,800",18,0.00%,"5,810,400","2,671,920","3,138,480"
2867,2020-11-30,매장,대한상사,오디오,블루투스 헤드폰,무선 송신기와 블루투스 헤드폰 X250,Red,"11,004","159,588",12,0.00%,"1,915,056","132,048","1,783,008"
2868,2020-12-01,매장,글로리아 백화정,카메라 & 캠코더,카메라 & 캠코더 액세서리,충전식 리튬 이온 배터리 팩 E300,White,"115,020","1,910,640",7,0.00%,"13,374,480","805,140","12,569,340"
2869,2020-12-01,매장,동도교역,컴퓨터,모니터,LCD20 M220,White,"196,800","204,595",1,0.00%,"204,595","196,800","7,795"
2870,2020-12-02,매장,유미백화점,컴퓨터,컴퓨터 액세서리,마우스 잠금 번들 E200,Grey,"250,836","441,600",3,0.00%,"1,324,800","752,508","572,292"
2871,2020-12-02,매장,알프스무역,컴퓨터,컴퓨터 액세서리,배터리 충전기 - 자전거 E200,White,"99,396","299,988",15,0.00%,"4,499,820","1,490,940","3,008,880"
2872,2020-12-03,매장,삼양상사,컴퓨터,컴퓨터 액세서리,무선 노트북 광학 마우스 X205,Black,"148,440","322,800",13,0.00%,"4,196,400","1,929,720","2,266,680"
2873,2020-12-04,매장,한미전자,카메라 & 캠코더,캠코더,Social Videographer 1/3'' 8.5mm E200,Black,"471,120","1,421,964",4,0.00%,"5,687,856","1,884,480","3,803,376"
2874,2020-12-05,매장,이화무역,오디오,MP4 & MP3,16GB MP5 Play M1600,Green,"59,628","179,988",15,0.00%,"2,699,820","894,420","1,805,400"
2875,2020-12-06,매장,태성무역,컴퓨터,컴퓨터 액세서리,Reserve Pen - 태블릿 펜 E200,Gold,"18,204","39,588",6,0.00%,"237,528","109,224","128,304"
2876,2020-12-06,매장,언더우드상사,컴퓨터,컴퓨터 액세서리,렌즈 캡 E80,Grey,"115,020","1,910,640",1,0.00%,"1,910,640","115,020","1,795,620"
2877,2020-12-07,매장,샤론통상,휴대폰,사무용 및 가정용 전화기,하이브리드 시스템 M60,Black,"385,728","838,800",1,0.00%,"838,800","385,728","453,072"
2878,2020-12-07,매장,한진무역,컴퓨터,컴퓨터 액세서리,멀티미디어 스피커 M25,Brown,"110,124","456,000",8,0.00%,"3,648,000","880,992","2,767,008"
2879,2020-12-08,매장,신성무역,컴퓨터,랩탑,노트북12 M2002,Red,"397,584","403,704",7,0.00%,"2,825,928","2,783,088","42,840"
2880,2020-12-08,매장,혜성 백화점,컴퓨터,컴퓨터 액세서리,USB 광 마우스 E200,Blue,"13,188","1,910,640",2,0.00%,"3,821,280","26,376","3,794,904"
2881,2020-12-08,매장,대한상사,컴퓨터,컴퓨터 액세서리,4 포트 USB 허브 E80 / 노트북 냉각 허브 / 노트북 팬,White,"148,440","322,800",16,0.00%,"5,164,800","2,375,040","2,789,760"
